,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
536,537,Gabriel Silva,br BRA,"DF,MF",Saint-Étienne,30,1991,7.9,12,7,7,2,3,9,13,69.2,4,9,3,6,17,29,13,0,Matches
537,538,Moses Simon,ng NGA,"FW,MF",Nantes,26,1995,25.9,17,11,6,5,6,11,23,47.8,12,14,3,11,12,29,5,0,Matches
538,539,Xavi Simons,nl NED,"MF,FW",Paris S-G,18,2003,1.5,1,1,0,1,0,1,2,50.0,1,3,0,3,0,1,0,0,Matches
539,540,Issouf Sissokho,ml MLI,MF,Bordeaux,19,2002,4.8,17,8,2,13,2,8,17,47.1,9,8,1,7,7,24,0,0,Matches
540,541,Ibrahima Sissoko,fr FRA,"MF,DF",Strasbourg,23,1997,25.6,47,23,18,20,9,19,46,41.3,27,32,11,21,35,82,31,0,Matches
541,542,Nelson Sissoko,fr FRA,DF,Saint-Étienne,24,1997,0.5,2,0,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0,Matches
542,543,Sambou Sissoko,fr FRA,"MF,DF",Reims,22,1999,2.0,12,6,6,4,2,6,8,75.0,2,2,0,2,2,14,7,0,Matches
543,544,Islam Slimani,dz ALG,FW,Lyon,33,1988,6.4,3,2,0,1,2,1,6,16.7,5,4,0,4,2,5,5,0,Matches
544,545,Florian Sotoca,fr FRA,"FW,MF",Lens,30,1990,27.6,31,19,7,20,4,12,51,23.5,39,31,4,27,25,56,41,0,Matches
545,546,Sambou Soumano,sn SEN,"FW,MF",Lorient,20,2001,5.0,4,1,1,2,1,2,2,100.0,0,3,0,3,1,5,7,0,Matches
546,547,Arnaud Souquet,fr FRA,DF,Montpellier,29,1992,25.9,56,35,30,17,9,32,65,49.2,33,21,7,14,34,90,60,1,Matches
547,548,Saidou Sow,gn GUI,DF,Saint-Étienne,19,2002,11.0,28,17,21,6,1,16,21,76.2,5,15,5,10,23,51,34,0,Matches
548,549,Calvin Stengs,nl NED,MF,Nice,22,1998,11.9,16,7,6,9,1,7,20,35.0,13,10,0,10,8,24,6,0,Matches
549,550,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,19,2002,11.3,23,12,7,9,7,10,17,58.8,7,10,1,9,4,27,5,0,Matches
550,551,Abdoulaye Sylla,gn GUI,DF,Nantes,21,2000,1.7,4,4,2,1,1,2,4,50.0,2,5,3,2,1,5,3,0,Matches
551,552,Waniss Taibi,fr FRA,"MF,FW",Angers,19,2002,1.5,8,7,4,4,0,2,4,50.0,2,0,0,0,1,9,1,0,Matches
552,553,Flavien Tait,fr FRA,MF,Rennes,28,1993,23.6,28,19,13,9,6,13,40,32.5,27,15,4,11,19,47,13,1,Matches
553,554,Florian Tardieu,fr FRA,MF,Troyes,29,1992,29.2,58,25,31,21,6,31,71,43.7,40,31,9,22,42,100,38,0,Matches
554,555,Oussama Targhalline,ma MAR,FW,Marseille,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
555,556,Loum Tchaouna,fr FRA,"FW,MF",Rennes,17,2003,1.0,3,1,1,2,0,1,5,20.0,4,0,0,0,2,5,0,0,Matches
556,557,Warren Tchimbembé,cg CGO,MF,Metz,23,1998,2.3,1,1,0,1,0,0,1,0.0,1,2,1,1,2,3,2,0,Matches
557,558,Aurélien Tchouaméni,fr FRA,MF,Monaco,21,2000,32.5,86,45,33,49,4,29,55,52.7,26,39,7,32,101,187,34,0,Matches
558,559,Mathys Tel,fr FRA,"FW,MF",Rennes,16,2005,0.6,2,1,1,1,0,0,0,,0,0,0,0,1,3,2,0,Matches
559,560,Jordan Tell,fr FRA,FW,Clermont Foot,24,1997,3.2,5,5,0,3,2,1,4,25.0,3,3,0,3,0,5,1,0,Matches
560,561,Martin Terrier,fr FRA,"FW,MF",Rennes,24,1997,30.9,55,33,22,16,17,25,43,58.1,18,29,3,26,18,73,17,0,Matches
561,562,Tetê,br BRA,"FW,MF",Lyon,21,2000,6.5,10,5,4,5,1,3,13,23.1,10,4,0,4,3,13,1,0,Matches
562,563,Sada Thioub,sn SEN,FW,Angers,26,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
563,564,Sada Thioub,sn SEN,"DF,MF",Saint-Étienne,26,1995,10.6,13,8,5,8,0,6,14,42.9,8,9,0,9,10,23,8,0,Matches
564,565,Romain Thomas,fr FRA,DF,Angers,33,1988,28.5,49,37,28,21,0,30,57,52.6,27,35,19,16,44,93,126,0,Matches
565,566,Adrien Thomasson,fr FRA,MF,Strasbourg,27,1993,26.5,64,31,18,27,19,30,93,32.3,63,56,4,52,29,93,16,1,Matches
566,567,Thuler,br BRA,DF,Montpellier,22,1999,9.5,21,12,17,4,0,8,15,53.3,7,9,7,2,9,30,30,0,Matches
567,568,Khéphren Thuram-Ulie,fr FRA,MF,Nice,20,2001,21.1,33,19,11,18,4,17,35,48.6,18,31,11,20,28,61,19,0,Matches
568,569,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,22,1999,1.7,6,3,1,4,1,2,2,100.0,0,1,0,1,0,6,1,0,Matches
569,570,Jean-Clair Todibo,fr FRA,DF,Nice,21,1999,34.6,59,37,43,15,1,39,60,65.0,21,45,21,24,51,110,130,2,Matches
570,571,Karl Toko Ekambi,cm CMR,FW,Lyon,28,1992,25.5,13,7,4,6,3,4,21,19.0,17,26,0,26,20,33,5,0,Matches
571,572,Yoann Touzghar,tn TUN,FW,Troyes,34,1986,16.2,5,2,1,3,1,1,3,33.3,2,3,1,2,3,8,8,0,Matches
572,573,Amadou Traore,fr FRA,FW,Bordeaux,19,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
573,574,Boubacar Traoré,ml MLI,MF,Metz,19,2001,19.2,43,26,18,23,2,10,39,25.6,29,29,5,24,25,68,11,1,Matches
574,575,Charles Traore,ml MLI,DF,Nantes,29,1992,8.0,16,12,10,4,2,2,13,15.4,11,11,4,7,15,31,30,0,Matches
575,576,Hamari Traoré,ml MLI,DF,Rennes,29,1992,32.1,63,36,25,26,12,41,59,69.5,18,29,8,21,37,100,81,1,Matches
576,577,Ismaël Traoré,ci CIV,DF,Angers,34,1986,35.7,28,17,16,11,1,13,28,46.4,15,25,17,8,44,72,122,1,Matches
577,578,Miguel Trauco,pe PER,"DF,MF",Saint-Étienne,28,1992,12.4,25,18,16,8,1,12,22,54.5,10,13,4,9,23,48,17,0,Matches
578,579,Adrien Truffert,fr FRA,DF,Rennes,19,2001,18.2,29,21,17,9,3,11,24,45.8,13,25,5,20,19,48,30,0,Matches
579,580,Matthieu Udol,fr FRA,DF,Metz,25,1996,11.2,23,14,11,10,2,12,18,66.7,6,20,7,13,31,54,29,1,Matches
580,581,Ike Ugbo,ca CAN,FW,Troyes,22,1998,9.0,3,1,0,1,2,0,1,0.0,1,4,1,3,2,5,1,0,Matches
581,582,Chimuanya Ugochukwu,fr FRA,MF,Rennes,17,2004,4.5,13,9,5,5,3,9,19,47.4,10,7,2,5,4,17,2,0,Matches
582,583,Hwang Ui-jo,kr KOR,FW,Bordeaux,28,1992,27.9,10,4,4,4,2,4,13,30.8,9,9,1,8,5,15,18,0,Matches
583,584,Cengiz Ünder,tr TUR,"FW,MF",Marseille,24,1997,24.4,18,13,5,6,7,5,18,27.8,13,13,2,11,14,32,9,0,Matches
584,585,Jere Uronen,fi FIN,DF,Brest,27,1994,9.8,28,15,15,10,3,14,24,58.3,10,12,3,9,16,44,21,0,Matches
585,586,Vanderson,br BRA,"FW,DF",Monaco,20,2001,12.4,35,19,10,19,6,15,23,65.2,8,17,4,13,13,48,12,0,Matches
586,587,Jonathan Varane,fr FRA,MF,Lens,19,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
587,588,Marco Verratti,it ITA,MF,Paris S-G,28,1992,21.5,60,40,16,30,14,32,64,50.0,32,36,10,26,18,78,14,2,Matches
588,589,Kevin Volland,de GER,"MF,FW",Monaco,29,1992,27.1,24,10,2,18,4,6,31,19.4,25,20,0,20,3,27,9,0,Matches
589,590,Timothy Weah,us USA,"MF,FW",Lille,21,2000,18.0,19,7,8,8,3,10,20,50.0,10,16,1,15,10,29,7,0,Matches
590,591,Georginio Wijnaldum,nl NED,MF,Paris S-G,30,1990,18.4,15,9,2,12,1,11,19,57.9,8,13,3,10,9,24,7,0,Matches
591,592,Christopher Wooh,cm CMR,DF,Lens,19,2001,11.7,29,11,20,8,1,11,18,61.1,7,21,14,7,21,50,40,1,Matches
592,593,Xeka,pt POR,MF,Lille,26,1994,18.0,47,27,18,24,5,27,56,48.2,29,23,3,20,24,71,26,1,Matches
593,594,Sekou Yansané,gn GUI,FW,Paris S-G,18,2003,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
594,595,Yusuf Yazıcı,tr TUR,"MF,FW",Lille,24,1997,5.7,10,5,3,6,1,1,9,11.1,8,4,0,4,2,12,1,0,Matches
595,596,Burak Yılmaz,tr TUR,FW,Lille,36,1985,24.6,7,2,0,2,5,2,17,11.8,15,8,1,7,2,9,11,0,Matches
596,597,Leny Yoro,fr FRA,MF,Lille,15,2005,0.1,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
597,598,Zaydou Youssouf,fr FRA,MF,Saint-Étienne,22,1999,17.3,48,26,21,25,2,14,34,41.2,20,11,3,8,17,65,13,0,Matches
598,599,Akim Zedadka,dz ALG,DF,Clermont Foot,26,1995,37.1,72,44,34,29,9,37,71,52.1,34,32,8,24,58,130,48,0,Matches
599,600,Arber Zeneli,xk KVX,FW,Reims,26,1995,4.5,1,0,0,0,1,1,5,20.0,4,0,0,0,1,2,1,0,Matches
600,601,Mehdi Zerkane,dz ALG,"MF,DF",Bordeaux,22,1999,0.9,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,0,0,Matches
601,602,Edon Zhegrova,xk KVX,"MF,FW",Lille,22,1999,5.3,14,5,2,8,4,5,6,83.3,1,4,1,3,2,16,2,0,Matches
602,603,Banhie Zoukrou,fr FRA,DF,Troyes,18,2003,0.9,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,Matches
