,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
143,144,Wylan Cyprien,fr FRA,MF,Nantes,26,1995,16.6,2,20,8,40.0,1.21,0.48,0.10,0.25,24.4,2,0,0,1.2,1.2,0.06,+0.8,+0.8,Matches
144,145,Lucas Da Cunha,fr FRA,MF,Nice,20,2001,4.4,0,10,3,30.0,2.29,0.69,0.00,0.00,24.4,1,0,0,1.0,1.0,0.10,-1.0,-1.0,Matches
145,146,Lucas Da Cunha,fr FRA,"FW,MF",Clermont Foot,20,2001,9.3,2,18,6,33.3,1.94,0.65,0.11,0.33,19.8,0,0,0,1.7,1.7,0.09,+0.3,+0.3,Matches
146,147,Damien Da Silva,fr FRA,DF,Lyon,33,1988,12.5,0,12,1,8.3,0.96,0.08,0.00,0.00,10.7,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
147,148,Colin Dagba,fr FRA,DF,Paris S-G,22,1998,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
148,149,Flavius Daniliuc,at AUT,DF,Nice,20,2001,14.4,0,4,0,0.0,0.28,0.00,0.00,,10.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
149,150,Kevin Danso,at AUT,DF,Lens,22,1998,31.0,2,13,4,30.8,0.42,0.13,0.15,0.50,10.6,0,0,0,2.0,2.0,0.15,0.0,0.0,Matches
150,151,Dante,br BRA,DF,Nice,37,1983,31.9,0,12,2,16.7,0.38,0.06,0.00,0.00,14.2,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
151,152,Jonathan David,ca CAN,FW,Lille,21,2000,31.2,15,67,30,44.8,2.15,0.96,0.19,0.43,13.8,0,2,3,15.1,12.7,0.19,-0.1,+0.3,Matches
152,153,Konrad De La Fuente,us USA,"FW,MF",Marseille,20,2001,8.7,0,15,4,26.7,1.72,0.46,0.00,0.00,17.3,0,0,0,1.4,1.4,0.09,-1.4,-1.4,Matches
153,154,Romain Del Castillo,fr FRA,"MF,FW",Rennes,25,1996,0.3,0,1,0,0.0,3.21,0.00,0.00,,21.9,1,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches
154,155,Romain Del Castillo,fr FRA,"MF,FW",Brest,25,1996,10.8,0,12,3,25.0,1.11,0.28,0.00,0.00,20.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
155,156,Thomas Delaine,fr FRA,DF,Metz,29,1992,25.7,1,18,5,27.8,0.70,0.19,0.06,0.20,25.5,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Matches
156,157,Sacha Delaye,fr FRA,"MF,FW",Montpellier,19,2002,2.9,0,3,0,0.0,1.03,0.00,0.00,,20.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
157,158,Andy Delort,dz ALG,FW,Nice,29,1991,27.2,16,95,37,38.9,3.49,1.36,0.14,0.35,16.9,7,3,3,15.2,13.5,0.14,+0.8,-0.5,Matches
158,159,Andy Delort,dz ALG,FW,Montpellier,29,1991,3.0,2,14,5,35.7,4.68,1.67,0.14,0.40,15.9,0,0,0,1.5,1.5,0.10,+0.5,+0.5,Matches
159,160,Moussa Dembélé,fr FRA,FW,Lyon,25,1996,24.5,21,83,37,44.6,3.38,1.51,0.19,0.43,12.7,0,5,5,20.3,16.3,0.20,+0.7,-0.3,Matches
160,161,Jason Denayer,be BEL,DF,Lyon,26,1995,11.1,3,6,4,66.7,0.54,0.36,0.50,0.75,7.7,0,0,0,1.6,1.6,0.26,+1.4,+1.4,Matches
161,162,Arthur Desmas,fr FRA,GK,Clermont Foot,27,1994,14.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
162,163,Ángel Di María,ar ARG,FW,Paris S-G,33,1988,18.3,5,51,22,43.1,2.79,1.20,0.10,0.23,19.7,1,0,0,6.0,6.0,0.12,-1.0,-1.0,Matches
163,164,Yadaly Diaby,fr FRA,"FW,MF",Clermont Foot,20,2000,0.7,0,2,0,0.0,2.69,0.00,0.00,,14.9,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
164,165,Ibrahim Diakité,gn GUI,MF,Reims,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
165,166,Abdou Diallo,sn SEN,DF,Paris S-G,25,1996,9.7,0,2,1,50.0,0.21,0.10,0.00,0.00,16.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
166,167,Habib Diallo,sn SEN,FW,Strasbourg,26,1995,17.1,11,49,21,42.9,2.86,1.23,0.18,0.43,13.2,0,2,2,9.3,8.3,0.17,+1.7,+0.7,Matches
167,168,Mouhamadou Diarra,sn SEN,MF,Strasbourg,17,2004,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
168,169,Stéphane Diarra,fr FRA,"MF,FW",Lorient,22,1998,5.8,0,13,4,30.8,2.23,0.69,0.00,0.00,18.8,0,0,0,1.3,1.3,0.10,-1.3,-1.3,Matches
169,170,Krepin Diatta,sn SEN,"MF,DF",Monaco,22,1999,3.2,1,3,3,100.0,0.95,0.95,0.33,0.33,17.4,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
170,171,Bamba Dieng,sn SEN,FW,Marseille,21,2000,10.8,7,36,18,50.0,3.32,1.66,0.17,0.33,11.9,0,1,1,8.4,7.6,0.21,-1.4,-1.6,Matches
171,172,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,19,2002,0.4,0,2,0,0.0,5.29,0.00,0.00,,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
172,173,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,23,1998,19.2,2,40,10,25.0,2.08,0.52,0.05,0.20,22.4,5,0,0,3.2,3.2,0.08,-1.2,-1.2,Matches
173,174,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,20,2000,3.5,0,4,1,25.0,1.14,0.28,0.00,0.00,25.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
174,175,Tristan Dingomé,cm CMR,"MF,FW",Troyes,30,1991,12.0,2,20,4,20.0,1.67,0.33,0.10,0.50,22.8,1,0,0,1.1,1.1,0.06,+0.9,+0.9,Matches
175,176,Sinaly Diomande,ci CIV,DF,Lyon,20,2001,6.4,0,3,0,0.0,0.47,0.00,0.00,,10.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
176,177,Sofiane Diop,fr FRA,"MF,FW",Monaco,21,2000,21.6,6,37,13,35.1,1.71,0.60,0.16,0.46,17.2,2,0,0,5.6,5.6,0.15,+0.4,+0.4,Matches
177,178,Andy Diouf,fr FRA,MF,Rennes,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
178,179,Assane Dioussé,sn SEN,MF,Saint-Étienne,23,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
179,180,Axel Disasi,fr FRA,DF,Monaco,23,1998,30.2,1,20,2,10.0,0.66,0.07,0.05,0.50,10.9,0,0,0,2.5,2.5,0.13,-1.5,-1.5,Matches
180,181,Tiago Djaló,pt POR,DF,Lille,21,2000,25.9,1,12,5,41.7,0.46,0.19,0.08,0.20,12.6,0,0,0,1.5,1.5,0.12,-0.5,-0.5,Matches
181,182,Alexander Djiku,gh GHA,DF,Strasbourg,26,1994,29.9,1,15,7,46.7,0.50,0.23,0.07,0.14,11.3,0,0,0,2.1,2.1,0.14,-1.1,-1.1,Matches
182,183,Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,19,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
183,184,Ouparine Djoco,sn SEN,GK,Clermont Foot,23,1998,23.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
184,185,Jeremy Doku,be BEL,"FW,MF",Rennes,19,2002,5.2,1,5,2,40.0,0.96,0.38,0.20,0.50,15.1,0,0,0,0.8,0.8,0.17,+0.2,+0.2,Matches
185,186,Kasper Dolberg,dk DEN,FW,Nice,23,1997,16.6,6,38,13,34.2,2.29,0.78,0.11,0.31,16.2,0,2,2,7.0,5.4,0.14,-1.0,-1.4,Matches
186,187,Brandon Domingues,fr FRA,"MF,FW",Troyes,21,2000,2.6,1,4,2,50.0,1.56,0.78,0.25,0.50,19.6,0,0,0,0.8,0.8,0.20,+0.2,+0.2,Matches
187,188,Anastasios Donis,gr GRE,"FW,MF",Reims,24,1996,4.1,0,10,0,0.0,2.43,0.00,0.00,,19.4,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
188,189,Gianluigi Donnarumma,it ITA,GK,Paris S-G,22,1999,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
189,190,Jodel Dossou,bj BEN,FW,Clermont Foot,29,1992,22.3,3,52,17,32.7,2.33,0.76,0.06,0.18,17.1,0,0,0,6.2,6.2,0.12,-3.2,-3.2,Matches
190,191,Lohann Doucet,fr FRA,"MF,DF",Nantes,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
191,192,Cheick Doucouré,ml MLI,MF,Lens,21,2000,32.7,1,31,11,35.5,0.95,0.34,0.03,0.09,22.9,0,0,0,2.1,2.1,0.07,-1.1,-1.1,Matches
192,193,Fodé Doucouré,ml MLI,"DF,FW",Reims,20,2001,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
193,194,Ismaël Doukouré,fr FRA,DF,Strasbourg,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
194,195,Kamory Doumbia,ml MLI,"MF,FW",Reims,18,2003,3.9,2,4,2,50.0,1.02,0.51,0.50,1.00,17.0,0,0,0,0.8,0.8,0.21,+1.2,+1.2,Matches
195,196,Moussa Doumbia,ml MLI,FW,Reims,26,1994,1.0,0,3,2,66.7,3.14,2.09,0.00,0.00,26.7,0,0,1,1.0,0.3,0.09,-1.0,-0.3,Matches
196,197,Souleyman Doumbia,ci CIV,"DF,FW",Angers,24,1996,24.7,0,14,3,21.4,0.57,0.12,0.00,0.00,20.6,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
197,198,Julian Draxler,de GER,"FW,MF",Paris S-G,27,1993,6.1,2,9,3,33.3,1.48,0.49,0.22,0.67,15.4,0,0,0,1.5,1.5,0.17,+0.5,+0.5,Matches
198,199,Matthieu Dreyer,fr FRA,GK,Lorient,32,1989,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
199,200,Leo Dubois,fr FRA,DF,Lyon,26,1994,19.4,0,10,1,10.0,0.52,0.05,0.00,0.00,20.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
200,201,Jean-Kevin Duverne,fr FRA,DF,Brest,24,1997,33.4,1,12,3,25.0,0.36,0.09,0.08,0.33,17.1,0,0,0,1.5,1.5,0.12,-0.5,-0.5,Matches
201,202,Enzo Ebosse,cm CMR,DF,Angers,22,1999,21.0,0,3,0,0.0,0.14,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
202,203,Hugo Ekitike,fr FRA,FW,Reims,19,2002,14.1,10,29,16,55.2,2.05,1.13,0.31,0.56,14.4,0,1,2,7.0,5.3,0.19,+3.0,+3.7,Matches
203,204,Alberth Elis,hn HON,"FW,MF",Bordeaux,25,1996,15.7,9,30,11,36.7,1.92,0.70,0.30,0.82,13.9,0,0,1,7.0,6.2,0.21,+2.0,+2.8,Matches
204,205,Sepe Elye Wahi,fr FRA,FW,Montpellier,18,2003,19.8,10,43,20,46.5,2.17,1.01,0.23,0.50,12.9,0,0,0,7.3,7.3,0.17,+2.7,+2.7,Matches
205,206,Renaud Emond,be BEL,"FW,MF",Nantes,29,1991,2.1,0,1,0,0.0,0.47,0.00,0.00,,49.6,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
206,207,Maxime Estève,fr FRA,DF,Montpellier,19,2002,20.6,0,5,1,20.0,0.24,0.05,0.00,0.00,7.5,0,0,0,0.9,0.9,0.17,-0.9,-0.9,Matches
207,208,Fábio,br BRA,DF,Nantes,31,1990,18.5,0,11,1,9.1,0.59,0.05,0.00,0.00,17.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
208,209,Cesc Fàbregas,es ESP,MF,Monaco,34,1987,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
209,210,Wout Faes,be BEL,DF,Reims,23,1998,37.0,4,22,9,40.9,0.59,0.24,0.18,0.44,13.6,0,0,0,2.4,2.4,0.11,+1.6,+1.6,Matches
210,211,Romain Faivre,fr FRA,"FW,MF",Lyon,23,1998,9.9,3,20,6,30.0,2.02,0.61,0.15,0.50,18.4,1,0,0,2.0,2.0,0.10,+1.0,+1.0,Matches
211,212,Romain Faivre,fr FRA,MF,Brest,23,1998,19.9,7,32,12,37.5,1.60,0.60,0.06,0.17,23.1,5,5,5,6.9,3.0,0.09,+0.1,-1.0,Matches
212,213,Wuilker Faríñez,ve VEN,GK,Lens,23,1998,12.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
213,214,Noah Fatar,fr FRA,"DF,MF",Angers,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
214,215,Julien Faussurier,fr FRA,"MF,DF",Brest,34,1987,5.4,0,4,3,75.0,0.74,0.55,0.00,0.00,15.4,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
215,216,Jordan Ferri,fr FRA,MF,Montpellier,29,1992,32.3,0,14,2,14.3,0.43,0.06,0.00,0.00,25.8,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
216,217,Karol Fila,pl POL,DF,Strasbourg,23,1998,6.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
217,218,Alexis Flips,fr FRA,"MF,DF",Reims,21,2000,11.7,2,18,9,50.0,1.53,0.77,0.06,0.11,25.0,1,1,1,2.4,1.6,0.09,-0.4,-0.6,Matches
218,219,Mamadou Fofana,ml MLI,DF,Metz,23,1998,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
219,220,Seko Fofana,ci CIV,MF,Lens,26,1995,37.3,8,97,32,33.0,2.60,0.86,0.08,0.25,21.0,0,0,0,8.0,8.0,0.08,0.0,0.0,Matches
220,221,Youssouf Fofana,fr FRA,MF,Monaco,22,1999,24.3,0,30,6,20.0,1.23,0.25,0.00,0.00,26.4,2,0,0,1.5,1.5,0.05,-1.5,-1.5,Matches
221,222,Thomas Foket,be BEL,"DF,FW",Reims,26,1994,24.8,1,8,3,37.5,0.32,0.12,0.13,0.33,13.6,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
222,223,Thomas Fontaine,mg MAD,DF,Lorient,30,1991,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
223,224,José Fonte,pt POR,DF,Lille,37,1983,38.0,0,21,6,28.6,0.55,0.16,0.00,0.00,11.2,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Matches
224,225,Steven Fortes,cv CPV,DF,Lens,29,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
225,226,Przemysław Frankowski,pl POL,DF,Lens,26,1995,27.2,6,34,13,38.2,1.25,0.48,0.18,0.46,17.9,0,0,0,3.4,3.4,0.10,+2.6,+2.6,Matches
226,227,Fransérgio,br BRA,MF,Bordeaux,30,1990,14.0,0,14,2,14.3,1.00,0.14,0.00,0.00,21.7,1,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
227,228,Angelo Fulgini,fr FRA,"MF,FW",Angers,24,1996,32.5,5,58,17,29.3,1.78,0.52,0.09,0.29,16.5,3,0,0,6.1,6.1,0.10,-1.1,-1.1,Matches
228,229,Gauthier Gallon,fr FRA,GK,Troyes,28,1993,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
229,230,Kévin Gameiro,fr FRA,FW,Strasbourg,34,1987,26.5,11,65,25,38.5,2.45,0.94,0.15,0.40,14.2,0,1,3,14.2,11.8,0.18,-3.2,-1.8,Matches
230,231,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,31,1989,18.2,3,24,7,29.2,1.32,0.38,0.13,0.43,23.6,0,0,0,2.0,2.0,0.08,+1.0,+1.0,Matches
231,232,Ignatius Ganago,cm CMR,FW,Lens,22,1999,11.4,5,31,10,32.3,2.72,0.88,0.16,0.50,13.2,0,0,0,4.6,4.6,0.15,+0.4,+0.4,Matches
232,233,Djeidi Gassama,fr FRA,FW,Paris S-G,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
233,234,Johan Gastien,fr FRA,MF,Clermont Foot,33,1988,30.5,0,24,7,29.2,0.79,0.23,0.00,0.00,23.5,1,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
234,235,Valère Germain,fr FRA,FW,Montpellier,31,1990,21.9,4,32,16,50.0,1.46,0.73,0.13,0.25,12.5,0,0,0,4.5,4.5,0.14,-0.5,-0.5,Matches
235,236,Gerson,br BRA,"MF,FW",Marseille,24,1997,28.3,9,45,18,40.0,1.59,0.64,0.20,0.50,17.2,0,0,0,5.3,5.3,0.12,+3.7,+3.7,Matches
236,237,Willem Geubbels,fr FRA,"FW,MF",Nantes,19,2001,6.0,2,12,3,25.0,1.99,0.50,0.17,0.67,17.0,0,0,0,1.9,1.9,0.16,+0.1,+0.1,Matches
237,238,Ismaël Gharbi,es ESP,FW,Paris S-G,17,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
238,239,Lamine Ghezali,fr FRA,DF,Saint-Étienne,22,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
239,240,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,21,2000,5.5,0,11,2,18.2,1.99,0.36,0.00,0.00,11.0,0,0,0,1.4,1.4,0.13,-1.4,-1.4,Matches
240,241,Jimmy Giraudon,fr FRA,DF,Troyes,29,1992,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
241,242,Andrei Girotto,br BRA,"DF,MF",Nantes,29,1992,35.0,6,45,10,22.2,1.29,0.29,0.13,0.60,16.1,3,0,0,3.7,3.7,0.08,+2.3,+2.3,Matches
242,243,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,25,1996,16.7,3,23,7,30.4,1.38,0.42,0.13,0.43,19.8,1,0,0,3.3,3.3,0.14,-0.3,-0.3,Matches
243,244,Angel Gomes,eng ENG,"MF,FW",Lille,20,2000,10.6,1,14,2,14.3,1.32,0.19,0.07,0.50,19.6,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Matches
244,245,Alfred Gomis,sn SEN,GK,Rennes,27,1993,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
245,246,Vagner Gonçalves,cv CPV,FW,Metz,25,1996,1.0,0,1,1,100.0,1.05,1.05,0.00,0.00,7.7,0,0,0,0.2,0.2,0.24,-0.2,-0.2,Matches
246,247,Álvaro González,es ESP,DF,Marseille,31,1990,5.0,0,2,0,0.0,0.40,0.00,0.00,,6.9,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
247,248,Amine Gouiri,fr FRA,"FW,MF",Nice,21,2000,30.6,10,71,33,46.5,2.32,1.08,0.10,0.21,18.2,2,3,5,12.6,8.7,0.12,-2.6,-1.7,Matches
248,249,Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,17,2003,20.0,1,12,2,16.7,0.60,0.10,0.08,0.50,17.2,0,0,0,1.7,1.7,0.14,-0.7,-0.7,Matches
249,250,Jonathan Gradit,fr FRA,DF,Lens,28,1992,34.1,0,5,0,0.0,0.15,0.00,0.00,,30.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
250,251,Andrew Gravillon,gp GLP,DF,Reims,23,1998,23.7,0,16,4,25.0,0.67,0.17,0.00,0.00,20.5,2,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
251,252,Adrian Grbić,at AUT,"FW,MF",Lorient,24,1996,5.8,1,12,7,58.3,2.08,1.22,0.08,0.14,19.0,4,0,0,1.6,1.6,0.14,-0.6,-0.6,Matches
252,253,Ivo Grbić,hr CRO,GK,Lille,25,1996,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
253,254,Etienne Green,eng ENG,GK,Saint-Étienne,21,2000,13.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
254,255,Gabriel Gudmundsson,se SWE,"DF,MF",Lille,22,1999,14.9,1,19,6,31.6,1.27,0.40,0.05,0.17,17.0,0,0,0,2.4,2.4,0.13,-1.4,-1.4,Matches
255,256,Noah Guede-Nadje,fr FRA,MF,Angers,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
256,257,Mattéo Guendouzi,fr FRA,MF,Marseille,22,1999,35.0,4,50,18,36.0,1.43,0.51,0.08,0.22,18.1,0,0,0,4.3,4.3,0.09,-0.3,-0.3,Matches
257,258,Yanis Guermouche,fr FRA,"MF,FW",Montpellier,20,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
258,259,Evann Guessand,fr FRA,FW,Nice,20,2001,4.9,1,12,5,41.7,2.47,1.03,0.08,0.20,10.3,0,0,0,1.6,1.6,0.13,-0.6,-0.6,Matches
259,260,Lamine Gueye,sn SEN,"FW,MF",Metz,23,1998,6.2,0,14,7,50.0,2.27,1.14,0.00,0.00,17.5,1,0,0,1.8,1.8,0.13,-1.8,-1.8,Matches
260,261,Pape Gueye,sn SEN,MF,Marseille,22,1999,17.0,0,30,4,13.3,1.77,0.24,0.00,0.00,22.8,0,0,0,2.2,2.2,0.07,-2.2,-2.2,Matches
261,262,Josuha Guilavogui,fr FRA,"MF,DF",Bordeaux,30,1990,14.8,1,9,3,33.3,0.61,0.20,0.11,0.33,18.5,0,0,0,1.6,1.6,0.18,-0.6,-0.6,Matches
262,263,Frederic Guilbert,fr FRA,DF,Strasbourg,26,1994,28.0,0,24,5,20.8,0.86,0.18,0.00,0.00,24.5,3,0,0,1.1,1.1,0.05,-1.1,-1.1,Matches
263,264,Bruno Guimarães,br BRA,MF,Lyon,23,1997,18.2,0,11,2,18.2,0.61,0.11,0.00,0.00,24.2,1,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
264,265,Sehrou Guirassy,gn GUI,FW,Rennes,25,1996,11.3,9,46,17,37.0,4.07,1.51,0.20,0.53,13.1,0,0,0,8.8,8.8,0.20,+0.2,+0.2,Matches
265,266,Malo Gusto,fr FRA,DF,Lyon,18,2003,20.9,0,11,0,0.0,0.53,0.00,0.00,,25.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
266,267,Massadio Haïdara,ml MLI,DF,Lens,28,1992,12.0,1,5,2,40.0,0.42,0.17,0.20,0.50,15.1,0,0,0,0.9,0.9,0.19,+0.1,+0.1,Matches
267,268,Oualid El Hajjam,ma MAR,DF,Troyes,30,1991,11.9,1,10,3,30.0,0.84,0.25,0.10,0.33,21.3,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
268,269,Achraf Hakimi,ma MAR,DF,Paris S-G,22,1998,27.5,4,20,10,50.0,0.73,0.36,0.20,0.40,15.9,0,0,0,3.0,3.0,0.15,+1.0,+1.0,Matches
269,270,Pierre-Yves Hamel,fr FRA,"FW,MF",Lorient,27,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
270,271,Pierre-Yves Hamel,fr FRA,FW,Clermont Foot,27,1994,5.8,0,13,4,30.8,2.24,0.69,0.00,0.00,16.3,0,0,0,1.9,1.9,0.14,-1.9,-1.9,Matches
271,272,Romain Hamouma,fr FRA,"FW,MF",Saint-Étienne,34,1987,9.8,2,23,7,30.4,2.34,0.71,0.09,0.29,17.8,0,0,0,3.0,3.0,0.13,-1.0,-1.0,Matches
272,273,Amine Harit,ma MAR,"FW,MF",Marseille,24,1997,12.9,4,15,7,46.7,1.16,0.54,0.27,0.57,16.5,1,0,0,2.5,2.5,0.17,+1.5,+1.5,Matches
273,274,Henrique,br BRA,DF,Lyon,27,1994,12.3,0,5,0,0.0,0.41,0.00,0.00,,15.5,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
274,275,Luis Henrique,br BRA,"FW,MF",Marseille,19,2001,7.8,0,6,2,33.3,0.77,0.26,0.00,0.00,14.9,0,0,0,1.0,1.0,0.17,-1.0,-1.0,Matches
275,276,Christophe Hérelle,mq MTQ,DF,Brest,28,1992,21.5,0,6,2,33.3,0.28,0.09,0.00,0.00,11.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
276,277,Jérôme Hergault,fr FRA,DF,Lorient,35,1986,3.9,0,1,0,0.0,0.26,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
277,278,Ander Herrera,es ESP,MF,Paris S-G,31,1989,12.1,3,14,3,21.4,1.15,0.25,0.21,1.00,22.3,0,0,0,1.0,1.0,0.07,+2.0,+2.0,Matches
278,279,Franck Honorat,fr FRA,"FW,MF",Brest,24,1996,32.2,11,60,30,50.0,1.86,0.93,0.18,0.37,20.5,1,0,0,5.7,5.7,0.10,+5.3,+5.3,Matches
279,280,Fraser Hornby,sct SCO,"FW,MF",Reims,21,1999,3.9,0,6,2,33.3,1.54,0.51,0.00,0.00,12.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
280,281,Cédric Hountondji,bj BEN,DF,Clermont Foot,27,1994,22.6,1,8,3,37.5,0.35,0.13,0.13,0.33,9.7,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
281,282,Suk Hyun-jun,kr KOR,"FW,MF",Troyes,30,1991,1.7,0,8,2,25.0,4.71,1.18,0.00,0.00,13.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
282,283,Mauro Icardi,ar ARG,FW,Paris S-G,28,1993,11.4,4,28,9,32.1,2.45,0.79,0.14,0.44,10.8,0,0,0,5.4,5.4,0.19,-1.4,-1.4,Matches
283,284,Jonathan Iglesias,uy URU,MF,Clermont Foot,32,1988,6.4,0,1,0,0.0,0.16,0.00,0.00,,31.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
284,285,Juan Ignacio Ramírez,uy URU,FW,Saint-Étienne,24,1997,1.4,0,2,0,0.0,1.43,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
285,286,Danylo Ihnatenko,ua UKR,MF,Bordeaux,24,1997,7.7,0,12,1,8.3,1.56,0.13,0.00,0.00,28.0,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
286,287,Jonathan Ikone,fr FRA,"MF,FW",Lille,23,1998,11.8,1,22,8,36.4,1.86,0.68,0.05,0.13,18.7,2,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
